annual-change-primary-energy-source,,,,,,,,,,
Entity,Code,Year,Solar (TWh growth - equivalent),Coal (TWh growth),Gas (TWh growth),Other renewables (TWh growth - equivalent),Nuclear (TWh growth - equivalent),Hydro (TWh growth - equivalent),Wind (TWh growth - equivalent),Oil (TWh growth)
Finland,FIN,2013,0.001821,5.5397186,-2.2383327,2.5886765,1.2545204,-11.236092,0.75323224,4.444374
Finland,FIN,2014,0.003416527,-6.0166664,-3.1499996,-0.80530167,-0.43727112,1.3033524,0.8908036,-6.4548264
Finland,FIN,2015,0.00945936,-7.6197205,-3.6780567,-1.0830994,-1.2305717,8.863739,3.268076,0.5431061
Finland,FIN,2016,0.028611112,6.5161133,-2.8019428,0.3299713,-0.46333313,-2.8627892,1.9457483,5.708908
Finland,FIN,2017,0.07003583,-4.2755585,-1.7525005,1.081562,-2.2046509,-2.9836884,4.5481358,-3.555931
Finland,FIN,2018,0.1096036,2.2358322,2.68861,3.3476257,0.46659088,-4.120075,2.6861248,-0.5946884
Finland,FIN,2019,0.14925694,-7.834442,-0.67388916,1.2188911,2.5108795,-2.4510612,0.4335413,-0.8217621
Finland,FIN,2020,0.18580025,-9.563055,0.37944412,-5.497635,-1.6809769,8.97422,4.966814,-11.248581
Finland,FIN,2021,0.20474052,2.4888897,0.05750084,6.414013,0.55602646,-0.39396667,0.5562,-6.4034653
Finland,FIN,2022,0.042200863,-0.04389572,-9.950277,1.3183441,3.8943138,-5.7033195,9.630722,1.362297
Finland,FIN,1966,,-1.4552841,,,0,3.037634,,14.379189
Finland,FIN,1967,,-0.71264076,,,0,3.6917534,,3.9079285
Finland,FIN,1968,,3.696724,,,0,-3.37216,,11.454109
Finland,FIN,1969,,4.349434,,,0,-5.1553154,,15.695496
Finland,FIN,1970,,0.42944717,,,0,2.302866,,14.05574
Finland,FIN,1971,,-2.9880562,,,0,3.4199505,,4.440956
Finland,FIN,1972,,2.5783348,,,0,-0.8900833,,8.441025
Finland,FIN,1973,,2.8741665,,,0,0.59139824,,16.60231
Finland,FIN,1974,,0.5533333,,,0,6.2783737,,-20.115356
Finland,FIN,1975,,-2.7802792,2.9105554,,0,-1.4605713,,4.642273
Finland,FIN,1976,,9.315001,1.2633328,,0,-8.064516,,10.27475
Finland,FIN,1977,,0.30083466,0.14666653,,7.497013,7.9838696,,-3.0261536
Finland,FIN,1978,,12.673332,0.7783346,,1.699522,-7.0459957,,0.87390137
Finland,FIN,1979,,-1.7811127,-0.03388977,,9.799881,3.169054,,8.771164
Finland,FIN,1980,,6.375,-0.5638895,,0.79151535,-1.9324951,,-5.853668
Finland,FIN,1981,,-20.693886,-1.8274994,,21.535246,10.164276,,-6.61055
Finland,FIN,1982,,3.6022224,-0.39472198,,5.9468307,-1.6726379,,-10.818512
Finland,FIN,1983,,3.1544418,-0.20305586,,2.661293,1.4545975,,-9.594322
Finland,FIN,1984,,6.0319443,0.9475002,,3.231781,-0.98566437,,1.748024
Finland,FIN,1985,,12.243057,2.0077777,,0.5406189,-2.700119,,1.3097382
Finland,FIN,1986,,-4.970558,1.996666,,0.053764343,0.16427994,,6.041321
Finland,FIN,1987,,6.37167,3.7000008,,1.600956,4.1577034,,-0.5570984
Finland,FIN,1988,,0.07305527,1.1477776,,-0.25985718,-1.2813606,,-1.6708221
Finland,FIN,1989,,-1.2936096,5.08,,-1.3052559,-0.98267746,,-0.19345093
Finland,FIN,1990,,3.081108,3.8099995,,0.7323761,-6.420517,,1.9719696
France,FRA,1991,0,14.188599,28.91272,0.6033268,48.972717,11.0473175,0.000644853,63.584106
France,FRA,1992,0.0044,-27.7957,-0.676239,0.10215044,20.160522,33.57367,0,-1.7641602
France,FRA,1993,0.000576611,-37.913803,7.5247498,-0.5107527,84.39618,-12.008362,0.005655469,-41.254395
France,FRA,1994,0.000578084,-2.7911987,-15.364502,0.5841732,-23.287415,41.099213,0.006806444,-36.1781
France,FRA,1995,0.000477556,3.9542084,20.828003,0.5490589,48.947083,-16.78093,3.02E-05,8.661743
France,FRA,1996,0.001804667,11.164795,36.168243,0.30006742,57.05957,-20.9207,0.008031193,22.378174
France,FRA,1997,0.002236945,-22.562195,-15.677246,0.80443573,-5.269165,-6.741928,0.01093564,8.038696
France,FRA,1998,0.002015778,30.121689,24.125519,-0.07022858,-21.261597,-4.9411316,0.024746388,40
France,FRA,1999,0.001357277,-19.770996,7.6167297,0.6384411,17.74585,30.814789,0.051591113,16.05481
France,FRA,2000,0.001998168,-4.687805,19.752014,0.42456245,59.355103,-18.18843,0.032691374,-18.186768
France,FRA,2001,0.002653165,-20.573486,20.72049,1.1108875,9.022583,21.94896,0.24291472,5.5859375
France,FRA,2002,0.002635557,4.4220886,-0.741272,0.6480169,36.270996,-41.89479,0.38864082,-31.586914
France,FRA,2003,0.001792332,9.369446,21.325531,0.57459736,4.15271,-5.3468323,0.35175687,1.9404297
France,FRA,2004,0.001818001,-7.5908966,9.656982,0.20749283,12.011108,0.67477417,0.5893351,9.930786
France,FRA,2005,0.005723918,5.7960815,10.2005005,0.28729916,1.1895752,-24.208267,1.0400208,-15.573975
France,FRA,2006,0.003809443,-11.866943,-16.320251,-0.09895897,-11.456299,12.796295,3.4540691,-3.1707764
France,FRA,2007,0.017019723,5.0913696,-13.196228,1.1970768,-36.06726,2.6774597,5.299744,-27.890137
France,FRA,2008,0.067125276,-8.9999695,16.255249,0.7022848,-8.17395,15.989151,4.492054,-20.774536
France,FRA,2009,0.36790943,-15.380684,-16.553772,0.45329285,-86.93652,-19.703598,6.0954666,-42.105225
France,FRA,2010,1.2349269,8.842583,48.33377,1.0821581,43.296265,14.899811,5.5071945,-34.878296
France,FRA,2011,4.0111866,-20.26403,-65.45413,1.919713,29.748535,-50.34597,6.3657627,-21.069641
France,FRA,2012,5.2804685,15.0935135,14.252594,0.7623348,-51.77893,37.458763,7.4562263,-32.220886
France,FRA,2013,1.8902245,5.793869,6.988556,1.0844364,-11.244751,31.904572,2.3296738,-12.040649
France,FRA,2014,3.117447,-34.04644,-72.34799,1.180336,26.62561,-22.875061,2.9776535,-29.674316
France,FRA,2015,3.5393143,-0.5736542,28.434113,2.5556355,-4.302246,-23.28859,10.762959,-0.020812988
France,FRA,2016,2.298359,-2.3443985,37.78174,1.6036854,-94.6272,13.498505,-0.45318222,-6.095886
France,FRA,2017,2.3668709,8.930016,2.3575745,2.258072,-18.443604,-30.044815,8.275661,3.7298584
France,FRA,2018,3.4091358,-11.200256,-19.273102,1.000742,31.07373,38.794006,10.167015,-2.845642
France,FRA,2019,3.5033112,-20.72393,8.236542,0.20851517,-39.10144,-21.420074,15.760223,-7.411804
France,FRA,2020,2.966545,-22.25822,-30.792023,0.18563843,-117.56592,14.345062,13.149414,-128.1535
France,FRA,2021,5.816593,11.032589,24.585571,1.3506012,60.836914,-8.572983,-8.166122,65.97705
France,FRA,2022,12.563789,-3.8520432,-46.69626,1.5610313,-215.2013,-37.27868,2.8630219,-1.8834229
France,FRA,1966,,-35.32135,2.749508,1.2449596,1.4130826,15.753006,,45.821594
France,FRA,1967,,-5.771515,7.5427513,0.686324,1.9323475,-20.198639,,101.66699
France,FRA,1968,,-16.881714,11.817242,1.0246974,2.8630528,14.917862,,65.64166
France,FRA,1969,,0.4421997,11.694,0.4501009,1.4613199,7.4500732,,132.2359
France,FRA,1970,,-20.431946,11.678757,0.9680226,5.989994,11.057358,,133.66327
France,FRA,1971,,-33.735962,17.69625,0.06887674,10.266129,-23.137726,,100.417725
France,FRA,1972,,-40.82257,20.66224,0.39383173,14.931004,-0.07469177,,134.20862
France,FRA,1973,,-3.5708008,23.148758,0.11137915,0.45400238,-3.356781,,155.06848
France,FRA,1974,,3.9648132,6.9227448,0.08610296,-0.11633682,25.235,,-75.037964
France,FRA,1975,,-40.564514,18.910751,-0.5145016,10.039127,11.466171,,-123.11267
France,FRA,1976,,50.688812,13.583252,-0.2649045,-7.008663,-34.133423,,106.90881
France,FRA,1977,,-12.505646,8.631989,0.13305521,6.1375427,82.081116,,-55.965454
France,FRA,1978,,14.15921,13.69426,0.13984013,35.500145,-23.54692,,57.23413
France,FRA,1979,,29.314056,23.596497,0.20947933,26.979103,-5.7386017,,-7.4105225
France,FRA,1980,,-7.7374573,9.34375,-0.041456223,60.413513,9.189163,,-99.62842
France,FRA,1981,,-32.06906,3.9972382,0.06744814,125.06349,7.8904724,,-127.27637
France,FRA,1982,,7.443207,-9.944733,0.11232567,10.19519,-4.7912292,,-87.34094
France,FRA,1983,,-32.098816,16.030243,0.10010719,100.28345,-3.3468475,,-26.224854
France,FRA,1984,,-13.374481,5.189514,0.20302439,133.28659,-11.09729,,-38.265625
France,FRA,1985,,-8.606232,18.799469,0.0952878,93.25775,-11.160004,,-17.063293
France,FRA,1986,,-49.194885,1.6237793,0.033996582,85.281494,1.6766205,,20.422058
France,FRA,1987,,-21.050278,3.4007263,0.28027534,32.248352,23.700256,,7.012207
France,FRA,1988,,-5.0009155,-1.4547424,0.072303295,28.37799,17.812912,,-6.2564697
France,FRA,1989,,18.491714,-6.2134705,0.21770859,80.61383,-88.369644,,27.653564
France,FRA,1990,,-6.0476074,19.605743,0.22840214,28.80072,21.376083,,15.973877
Germany,DEU,1991,0,-186.09546,32.30951,0.2426076,-14.471313,-4.3911285,0.085752785,70.32141
Germany,DEU,1992,0.002956972,-129.09729,-7.565918,0.16280222,32.347656,8.235218,0.51747304,14.040405
Germany,DEU,1993,0.002957,-68.72388,38.48639,0.32241297,-15.038818,0.9610214,0.9610216,25.217651
Germany,DEU,1994,0.002956973,-34.32251,12.813965,0.77570534,-6.526306,3.6518784,0.91370964,-14.899902
Germany,DEU,1995,0.002957,-57.51233,64.44629,0.45648527,8.228821,4.02446,1.7475803,-0.8432617
Germany,DEU,1996,0.002957,-4.5374756,92.53644,0.30006742,21.318237,-8.096233,1.5731182,27.748535
Germany,DEU,1997,0.014785001,-32.58362,-38.876404,0.49159908,24.728943,0.3962326,2.761828,-9.950928
Germany,DEU,1998,0.011827778,-24.30597,7.616699,1.3439178,-24.765839,0.14785385,4.5034943,1.789917
Germany,DEU,1999,0.011828054,-36.930603,-2.4594727,0.70866966,23.846497,4.9795723,3.0723114,-49.609863
Germany,DEU,2000,-0.056182776,36.5141,-6.9449463,1.4684143,-1.1293335,12.460747,11.745161,-30.672363
Germany,DEU,2001,0.29377887,2.840271,45.236084,5.745968,1.6645508,-5.472351,2.7553768,20.528442
Germany,DEU,2002,0.28998807,2.2127686,-1.354187,3.8306446,-21.217865,1.0196991,15.270811,-53.18335
Germany,DEU,2003,0.32397193,16.47107,10.59198,8.135813,-2.3529663,-16.042633,9.237083,-30.062866
Germany,DEU,2004,0.69734114,-25.509888,4.4907837,5.3847294,2.6184387,6.6482086,19.623032,-17.226929
Germany,DEU,2005,2.140265,-42.72278,14.599976,12.994457,-13.986145,-3.5502357,4.5507507,-30.432495
Germany,DEU,2006,2.6994965,37.92401,17.258423,13.497181,8.969757,0.7645874,9.601006,-2.8205566
Germany,DEU,2007,2.4254055,24.975525,-33.70697,18.138096,-75.634094,2.8644333,25.408989,-137.77844
Germany,DEU,2008,3.797495,-76.478516,8.644348,10.893486,19.858978,-2.4147224,1.7558136,79.61072
Germany,DEU,2009,6.0853195,-97.51581,-50.70514,9.170929,-39.579285,-4.2979126,-6.205551,-59.230957
Germany,DEU,2010,14.451185,61.87976,36.411316,9.721313,12.760742,5.0085983,-3.0984726,17.805908
Germany,DEU,2011,21.944016,14.6188965,-72.105286,9.447258,-88.54089,-9.408516,30.548004,-44.373413
Germany,DEU,2012,18.182053,25.283081,2.4933472,20.16626,-24.126587,10.902618,4.164978,-7.881592
Germany,DEU,2013,10.124702,27.324463,38.642822,7.516388,-7.251663,3.0283546,2.0271454,28.873169
Germany,DEU,2014,12.577087,-37.503662,-110.79303,8.900711,-1.9421539,-9.616058,14.743729,-35.944458
Germany,DEU,2015,6.5055084,-10.839172,30.585754,6.597824,-15.309372,-1.958561,58.644104,-1.7757568
Germany,DEU,2016,-1.9987946,-25.120789,79.3114,2.0275726,-19.77594,3.897873,-3.1586456,26.77649
Germany,DEU,2017,2.6154556,-54.00531,28.537231,-0.06838989,-22.50058,-1.3774147,67.320206,28.724121
Germany,DEU,2018,14.104355,-29.239746,-18.877502,-0.3570099,-1.9512787,-6.814144,9.620605,-65.36035
Germany,DEU,2019,1.9426804,-182.47217,34.32306,-2.0859833,-3.0728912,5.1995163,40.95273,8.054199
Germany,DEU,2020,10.78949,-109.3512,-21.75531,2.6503754,-27.6353,-3.8914986,15.084991,-122.45288
Germany,DEU,2021,-0.8839569,107.06793,46.240295,-2.4626007,11.327148,3.3171463,-46.94394,-11.783569
Germany,DEU,2022,29.373062,25.287659,-144.41534,0.10243225,-86.76984,-5.811157,26.645966,22.623291
Germany,DEU,1966,,-124.137085,6.2542477,,0.4199522,3.908512,,121.26239
Germany,DEU,1967,,-64.035034,10.758728,,2.7240143,-2.6071358,,45.589478
Germany,DEU,1968,,24.134766,30.881096,,1.5350955,0.72942734,,143.70105
Germany,DEU,1969,,50.521362,33.446632,,8.99776,-9.419529,,165.81909
Germany,DEU,1970,,-21.962402,47.421158,,4.4180098,11.296295,,147.12842
Germany,DEU,1971,,-74.61804,51.287186,0.2585938,-0.7888279,-12.060051,,68.46155
Germany,DEU,1972,,-39.5188,62.199646,0.05656767,9.380823,-0.7371597,,95.28467
Germany,DEU,1973,,5.2684326,79.10617,0.10967159,7.33214,5.9836655,,119.33154
Germany,DEU,1974,,6.989624,88.43439,0.07388425,6.67667,7.1224136,,-178.62378
Germany,DEU,1975,,-153.5509,24.37854,0.1546948,27.46431,-1.7121239,,-50.19409
Germany,DEU,1976,,82.27063,27.14508,0.48832774,15.308395,-9.498707,,136.6228
Germany,DEU,1977,,-61.83667,30.502777,-0.09928203,33.261345,11.045322,,-22.58728
Germany,DEU,1978,,19.480225,37.631958,0.22626996,7.4286118,2.3066711,,77.912476
Germany,DEU,1979,,88.29492,59.05475,0.40174484,23.242088,0.0634346,,59.674805
Germany,DEU,1980,,36.98352,-8.748901,1.6693182,10.002243,2.0268898,,-185.60913
Germany,DEU,1981,,27.551392,-26.790405,-0.5171881,28.216232,2.5002213,,-162.95947
Germany,DEU,1982,,-39.832764,-42.07727,-0.017316818,25.234024,-0.52244186,,-87.52673
Germany,DEU,1983,,59.487427,21.481995,-0.8254237,10.320053,-3.0337982,,-31.409546
Germany,DEU,1984,,54.27722,24.957886,0.32786036,74.49611,-0.6885147,,-4.890991
Germany,DEU,1985,,-9.245728,-6.8099365,0.003463745,97.39487,-3.189186,,45.184326
Germany,DEU,1986,,-95.62195,-1.6906738,-0.15469503,-23.13144,3.4636154,,81.47937
Germany,DEU,1987,,-6.7453613,48.816284,-0.4779377,31.882324,5.2367935,0.002956972,-42.21289
Germany,DEU,1988,,-19.235962,-9.765625,0.61300707,42.832306,-0.7793999,0.017741945,0.90527344
Germany,DEU,1989,,25.702148,14.506592,0.35556698,13.7647705,-5.4280357,0.05322575,-94.53015
Germany,DEU,1990,,-110.40662,3.5253296,-1.0032072,-26.022858,-2.6870995,0.13306443,68.91028
Greece,GRC,1991,0,-3.5551834,-0.019499898,0,0,3.932796,0,3.8117218
Greece,GRC,1992,0,3.9168243,-0.12050009,0.003192195,0,-2.6494622,0.017741945,3.9683228
Greece,GRC,1993,0,-0.04096222,-0.38499987,0,0,0.23360205,0.1153227,3.9894562
Greece,GRC,1994,0,0.20182037,-0.5282501,0,0,0.93736506,-0.029570006,4.531189
Greece,GRC,1995,0,-0.31711578,-0.042999983,0,0,2.7500005,-0.008871108,8.769638
Greece,GRC,1996,0,-2.5545044,0.06300002,-0.003192195,0,2.421774,0.01182805,8.067673
Greece,GRC,1997,0,7.033516,1.4154999,0,0,-1.3779573,-0.005913891,2.1779785
Greece,GRC,1998,0,4.539459,6.1564155,0,0,-0.4879036,0.10053751,10.420654
Greece,GRC,1999,0,-3.921524,6.45854,0.003192195,0,2.587366,0.27204305,-5.4676666
Greece,GRC,2000,0,5.9188766,4.99817,-0.003192195,0,-2.6583328,0.85457,9.237152
Greece,GRC,2001,0,3.5282516,-0.25710678,0.25218415,0,-4.7596197,0.88736534,3.3220367
Greece,GRC,2002,0,-4.11042,1.460371,0.15003362,0,2.0121956,-0.32080615,1.1539764
Greece,GRC,2003,0,0.5618515,2.7150536,-0.06703642,0,5.649254,1.060865,12.025497
Greece,GRC,2004,0.002233281,2.6305466,2.3345356,0.061172247,0,-0.35868835,0.26862812,-5.0220947
Greece,GRC,2005,0.000495553,-1.4598389,0.17777061,-0.008436948,0,0.90386677,0.39672112,1.3631897
Greece,GRC,2006,0.001214889,-8.39077,4.6604996,-0.02360639,0,2.3206987,1.2089715,11.398575
Greece,GRC,2007,7.15E-05,5.3089676,8.174814,0.22305524,0,-9.36031,0.3052678,2.9506836
Greece,GRC,2008,0.01069825,-6.0471344,6.161968,0.023481965,0,1.9801621,1.1595354,-10.869019
Greece,GRC,2009,0.124922074,1.0389404,-7.2170677,0.08368671,0,5.6404324,0.8017163,-15.762665
Greece,GRC,2010,0.2982064,-6.502617,3.6268501,-0.08801526,0,5.7986135,0.43087912,-22.089676
Greece,GRC,2011,1.2457952,0.34391022,9.660305,0.053676903,0,-9.681348,1.6128201,-10.141281
Greece,GRC,2012,2.961163,2.80941,-4.135227,-0.008047819,0,0.9786005,1.4113159,-26.246445
Greece,GRC,2013,5.297798,-13.39769,-5.512501,0.03867364,0,5.253992,0.7239933,-13.569855
Greece,GRC,2014,0.32998848,-3.1632004,-9.849152,0.010381103,0,-5.165799,-1.2881651,-1.4085846
Greece,GRC,2015,0.22902489,-12.657211,2.5235443,0.03755641,0,4.2900553,2.4515657,6.8458405
Greece,GRC,2016,0.018384933,-14.748688,10.293468,0.13663918,0,-1.5844183,1.331481,-0.2818756
Greece,GRC,2017,0.10248184,5.087639,9.149998,0.11427444,0,-4.292362,0.9597721,4.076233
Greece,GRC,2018,-0.5934477,-1.0048447,-1.1190033,0.012902737,0,4.6501093,1.9332371,-2.0203552
Greece,GRC,2019,1.6443987,-17.59956,5.132004,0.28077662,0,-4.652767,2.4851246,5.223007
Greece,GRC,2020,0.005295754,-15.880487,5.8435974,0.16448474,0,-1.7613401,5.2971344,-33.736603
Greece,GRC,2021,2.061388,-1.383295,6.376503,0.14572752,0,6.665902,2.9795494,8.539719
Greece,GRC,2022,4.9092226,0.10164261,-7.8361015,0.023527145,0,-3.584138,0.93367386,19.011215
Greece,GRC,1966,,-0.046518326,,,0,2.7470427,,4.803356
Greece,GRC,1967,,-1.0815907,,,0,-0.20698881,,10.036247
Greece,GRC,1968,,3.0238,,,0,-0.863441,,1.5802231
Greece,GRC,1969,,-0.8489895,,,0,2.0314512,,4.401085
Greece,GRC,1970,,3.8495312,,,0,1.7180109,,6.0732727
Greece,GRC,1971,,13.932737,,,0,0.047311783,,8.289978
Greece,GRC,1972,,2.9540176,,,0,0.07392454,,13.855827
Greece,GRC,1973,,8.152634,,,0,-1.342473,,16.606987
Greece,GRC,1974,,2.8958702,,,0,0.36666727,,-7.258156
Greece,GRC,1975,,17.747383,,,0,-0.9817209,,6.586006
Greece,GRC,1976,,13.641991,,,0,-0.40215015,,7.544342
Greece,GRC,1977,,5.640541,,,0,0.12715054,,2.3485794
Greece,GRC,1978,,-10.455368,,,0,3.1521502,,11.295715
Greece,GRC,1979,,-37.844017,,,0,1.7091398,,7.9887695
Greece,GRC,1980,,0,,,0,-0.47607517,,-1.4526825
Greece,GRC,1981,,-0.46520233,,,0,0.005913734,,-4.1307983
Greece,GRC,1982,,0.6978035,,,0,0.45537567,,0.668808
Greece,GRC,1983,,10.478626,-0.039500058,,0,-3.6104832,,-5.713028
Greece,GRC,1984,,3.849533,0.08050001,,0,1.5435486,,3.3652802
Greece,GRC,1985,,9.676155,-0.053249955,,0,-0.16854858,,2.3185272
Greece,GRC,1986,,-3.209877,0.30749995,,0,1.2715054,,2.1004486
Greece,GRC,1987,,9.501709,0.16125,,0,-1.3454304,,12.3797
Greece,GRC,1988,,9.373787,0.25925004,,0,-1.2241931,0,5.111435
Greece,GRC,1989,,6.4546432,0.013249993,,0,-1.3779569,0,16.379211
Greece,GRC,1990,,1.3029861,0.03399992,,0,-0.38736582,0.002956972,9.290176
High-income countries,,1966,0,-46.83789,402.99023,5.718296,24.624733,116.56152,0,1000.96094
High-income countries,,1967,0,-181.88477,359.36084,0.45296478,18.0372,56.528564,0,1073.4785
High-income countries,,1968,0,225.4961,528.5703,6.6593857,29.07798,59.308838,0,1371.6816
High-income countries,,1969,0,134.65723,629.9116,3.5299988,23.872223,106.15723,0,1474.4434
High-income countries,,1970,0,-152.62598,571.34326,5.994995,44.71402,66.7417,0,1589.8008
High-income countries,,1971,0,-519.5664,470.68018,1.7612686,85.46878,113.938965,0,968.9453
High-income countries,,1972,0,-74.10742,416.09863,6.0239716,107.50772,118.8103,0,1535.2656
High-income countries,,1973,0,394.98828,236.51074,5.834648,130.72455,3.7416992,0,1715.4297
High-income countries,,1974,0,-85.26172,71.23828,5.334358,152.1145,268.03027,0,-1052.5977
High-income countries,,1975,0,-182.18555,-279.75,-0.39035797,262.64838,1.9296875,0,-807.5703
High-income countries,,1976,0,538.37695,336.7998,11.020279,142.96332,-129.3247,0,1534.2188
High-income countries,,1977,0,127.31055,98.896484,5.4690857,266.87012,17.040527,0,630.1992
High-income countries,,1978,0,-58.362305,209.68848,6.782089,239.1394,220.11401,0.008870971,915.0742
High-income countries,,1979,0,645.7705,430.0996,5.462517,50.721924,125.42114,0.008870971,184.6914
High-income countries,,1980,0,385.51074,-60.68457,5.5406723,133.3562,-26.209717,0.013306391,-1873.8809
High-income countries,,1981,0,126.84766,-132.11426,4.1831512,317.3308,29.036865,0,-1377.9004
High-income countries,,1982,0,-147.1123,-380.64453,23.75679,157.80127,85.14722,0.02365583,-1108.2402
High-income countries,,1983,0.008870971,262.32422,-186.70117,14.806671,297.97852,160.29419,0.042270195,-320.84766
High-income countries,,1984,0.009790917,490.58203,688.7383,23.67923,509.63696,-8.901367,0.03536722,555.0371
High-income countries,,1985,0.016075248,500.9004,60.109375,4.6977844,611.34766,-8.306152,0.057556808,-7.5859375
High-income countries,,1986,0.010161389,-147.55469,-138.19531,15.036316,321.40942,-9.659424,0.22062425,791.85547
High-income countries,,1987,-0.013545472,349.85254,487.64844,16.551361,315.96924,-14.92334,0.16720438,311.01953
High-income countries,,1988,-0.00120372,308.8623,341.4375,7.211334,332.4834,10.6467285,0.40275115,904.66016
High-income countries,,1989,0.74524176,74.33984,528.0137,29.198181,178.06836,-82.930664,6.8548822,314.00195
High-income countries,,1990,0.36378884,-380.6494,194.78906,30.180573,183.49121,108.71753,2.8043213,219.69531
High-income countries,,1991,0.34293067,-296.06152,317.9414,13.837128,270.5464,54.78833,1.0762215,40.847656
High-income countries,,1992,-0.12018347,-298.3506,264.86328,21.220001,53.26953,-49.969727,1.6231604,555.8281
High-income countries,,1993,0.26048267,-26.950195,417.18652,13.737946,197.69824,183.95581,2.602459,77.2207
High-income countries,,1994,0.11323953,-32.53125,294.4463,11.061859,152.03369,-103.4812,3.3877907,821.22266
High-income countries,,1995,0.11495471,68.84473,650.24414,7.1377563,236.79541,233.75977,1.7742405,466.44922
High-income countries,,1996,0.15461707,360.34082,625.58984,9.693665,171.3291,73.59277,3.0993462,695.2617
